team,link,txt,key,year
Baylor Bears,http://stats.ncaa.org/team/51/stats/12424,Team Statistics,stats,2017
Boise St. Broncos,http://stats.ncaa.org/teams/history/MFB/66,Team History,history,2017
Boise St. Broncos,http://stats.ncaa.org/people/41686?sport_code=MFB,Bryan Harsin,people,2017
Boise St. Broncos,http://stats.ncaa.org/team/66/roster/12424,Roster,roster,2017
Boise St. Broncos,http://stats.ncaa.org/team/66/stats/12424,Team Statistics,stats,2017
Boston College Eagles,http://stats.ncaa.org/teams/history/MFB/67,Team History,history,2017
Boston College Eagles,http://stats.ncaa.org/people/38547?sport_code=MFB,Steve Addazio,people,2017
Boston College Eagles,http://stats.ncaa.org/team/67/roster/12424,Roster,roster,2017
Boston College Eagles,http://stats.ncaa.org/team/67/stats/12424,Team Statistics,stats,2017
Bowling Green  Falcons,http://stats.ncaa.org/teams/history/MFB/71,Team History,history,2017
Bowling Green  Falcons,http://stats.ncaa.org/people/45392?sport_code=MFB,Mike Jinks,people,2017
Bowling Green  Falcons,http://stats.ncaa.org/team/71/roster/12424,Roster,roster,2017
Bowling Green  Falcons,http://stats.ncaa.org/team/71/stats/12424,Team Statistics,stats,2017
Buffalo  Bulls,http://stats.ncaa.org/teams/history/MFB/86,Team History,history,2017
Buffalo  Bulls,http://stats.ncaa.org/people/31245?sport_code=MFB,Lance Leipold,people,2017
Buffalo  Bulls,http://stats.ncaa.org/team/86/roster/12424,Roster,roster,2017
Buffalo  Bulls,http://stats.ncaa.org/team/86/stats/12424,Team Statistics,stats,2017
California  Golden Bears,http://stats.ncaa.org/teams/history/MFB/107,Team History,history,2017
California  Golden Bears,http://stats.ncaa.org/people/37006?sport_code=MFB,Sonny Dykes,people,2017
California  Golden Bears,http://stats.ncaa.org/team/107/roster/12424,Roster,roster,2017
California  Golden Bears,http://stats.ncaa.org/team/107/stats/12424,Team Statistics,stats,2017
Central Mich. Chippewas,http://stats.ncaa.org/teams/history/MFB/129,Team History,history,2017
Central Mich. Chippewas,http://stats.ncaa.org/people/44006?sport_code=MFB,John Bonamego,people,2017
Central Mich. Chippewas,http://stats.ncaa.org/team/129/roster/12424,Roster,roster,2017
Central Mich. Chippewas,http://stats.ncaa.org/team/129/stats/12424,Team Statistics,stats,2017
Charlotte 49ers,http://stats.ncaa.org/teams/history/MFB/458,Team History,history,2017
Charlotte 49ers,http://stats.ncaa.org/people/42447?sport_code=MFB,Brad Lambert,people,2017
Charlotte 49ers,http://stats.ncaa.org/team/458/roster/12424,Roster,roster,2017
Charlotte 49ers,http://stats.ncaa.org/team/458/stats/12424,Team Statistics,stats,2017
Cincinnati  Bearcats,http://stats.ncaa.org/teams/history/MFB/140,Team History,history,2017
Cincinnati  Bearcats,http://stats.ncaa.org/people/3821?sport_code=MFB,Tommy Tuberville,people,2017
Cincinnati  Bearcats,http://stats.ncaa.org/team/140/roster/12424,Roster,roster,2017
Cincinnati  Bearcats,http://stats.ncaa.org/team/140/stats/12424,Team Statistics,stats,2017
Clemson Tigers,http://stats.ncaa.org/teams/history/MFB/147,Team History,history,2017
Clemson Tigers,http://stats.ncaa.org/people/34932?sport_code=MFB,Dabo Swinney,people,2017
Clemson Tigers,http://stats.ncaa.org/team/147/roster/12424,Roster,roster,2017
Clemson Tigers,http://stats.ncaa.org/team/147/stats/12424,Team Statistics,stats,2017
Coastal Caro. Chanticleers,http://stats.ncaa.org/teams/history/MFB/149,Team History,history,2017
Coastal Caro. Chanticleers,http://stats.ncaa.org/people/40967?sport_code=MFB,Joe Moglia,people,2017
Coastal Caro. Chanticleers,http://stats.ncaa.org/team/149/roster/12424,Roster,roster,2017
Coastal Caro. Chanticleers,http://stats.ncaa.org/team/149/stats/12424,Team Statistics,stats,2017
Colorado  Buffaloes,http://stats.ncaa.org/teams/history/MFB/157,Team History,history,2017
Colorado  Buffaloes,http://stats.ncaa.org/people/37033?sport_code=MFB,Mike MacIntyre,people,2017
Colorado  Buffaloes,http://stats.ncaa.org/team/157/roster/12424,Roster,roster,2017
Colorado  Buffaloes,http://stats.ncaa.org/team/157/stats/12424,Team Statistics,stats,2017
Colorado St. Rams,http://stats.ncaa.org/teams/history/MFB/156,Team History,history,2017
Colorado St. Rams,http://stats.ncaa.org/people/44007?sport_code=MFB,Mike Bobo,people,2017
Colorado St. Rams,http://stats.ncaa.org/team/156/roster/12424,Roster,roster,2017
Colorado St. Rams,http://stats.ncaa.org/team/156/stats/12424,Team Statistics,stats,2017
Duke Blue Devils,http://stats.ncaa.org/teams/history/MFB/193,Team History,history,2017
Duke Blue Devils,http://stats.ncaa.org/people/856?sport_code=MFB,David Cutcliffe,people,2017
Duke Blue Devils,http://stats.ncaa.org/team/193/roster/12424,Roster,roster,2017
Duke Blue Devils,http://stats.ncaa.org/team/193/stats/12424,Team Statistics,stats,2017
East Carolina Pirates,http://stats.ncaa.org/teams/history/MFB/196,Team History,history,2017
East Carolina Pirates,http://stats.ncaa.org/people/45384?sport_code=MFB,Scottie Montgomery,people,2017
East Carolina Pirates,http://stats.ncaa.org/team/196/roster/12424,Roster,roster,2017
East Carolina Pirates,http://stats.ncaa.org/team/196/stats/12424,Team Statistics,stats,2017
Eastern Mich. Eagles,http://stats.ncaa.org/teams/history/MFB/204,Team History,history,2017
Eastern Mich. Eagles,http://stats.ncaa.org/people/617?sport_code=MFB,Chris Creighton,people,2017
Eastern Mich. Eagles,http://stats.ncaa.org/team/204/roster/12424,Roster,roster,2017
Eastern Mich. Eagles,http://stats.ncaa.org/team/204/stats/12424,Team Statistics,stats,2017
FIU Panthers,http://stats.ncaa.org/teams/history/MFB/231,Team History,history,2017
FIU Panthers,http://stats.ncaa.org/people/3283?sport_code=MFB,Ron Turner,people,2017
FIU Panthers,http://stats.ncaa.org/people/3252?sport_code=MFB,Ron Cooper,people,2017
FIU Panthers,http://stats.ncaa.org/team/231/roster/12424,Roster,roster,2017
FIU Panthers,http://stats.ncaa.org/team/231/stats/12424,Team Statistics,stats,2017
Fla. Atlantic Owls,http://stats.ncaa.org/teams/history/MFB/229,Team History,history,2017
Fla. Atlantic Owls,http://stats.ncaa.org/people/42982?sport_code=MFB,Charlie Partridge,people,2017
Fla. Atlantic Owls,http://stats.ncaa.org/team/229/roster/12424,Roster,roster,2017
Fla. Atlantic Owls,http://stats.ncaa.org/team/229/stats/12424,Team Statistics,stats,2017
Florida  Gators,http://stats.ncaa.org/teams/history/MFB/235,Team History,history,2017
Florida  Gators,http://stats.ncaa.org/people/40992?sport_code=MFB,Jim McElwain,people,2017
Florida  Gators,http://stats.ncaa.org/team/235/roster/12424,Roster,roster,2017
Florida  Gators,http://stats.ncaa.org/team/235/stats/12424,Team Statistics,stats,2017
Florida St. Seminoles,http://stats.ncaa.org/teams/history/MFB/234,Team History,history,2017
Florida St. Seminoles,http://stats.ncaa.org/people/37001?sport_code=MFB,Jimbo Fisher,people,2017
Florida St. Seminoles,http://stats.ncaa.org/team/234/roster/12424,Roster,roster,2017
Florida St. Seminoles,http://stats.ncaa.org/team/234/stats/12424,Team Statistics,stats,2017
Fresno St. Bulldogs,http://stats.ncaa.org/teams/history/MFB/96,Team History,history,2017
Fresno St. Bulldogs,http://stats.ncaa.org/people/40878?sport_code=MFB,Tim DeRuyter,people,2017
Fresno St. Bulldogs,http://stats.ncaa.org/people/45840?sport_code=MFB,Eric Kiesau,people,2017
Fresno St. Bulldogs,http://stats.ncaa.org/team/96/roster/12424,Roster,roster,2017
Fresno St. Bulldogs,http://stats.ncaa.org/team/96/stats/12424,Team Statistics,stats,2017
Ga. Southern Eagles,http://stats.ncaa.org/teams/history/MFB/253,Team History,history,2017
Ga. Southern Eagles,http://stats.ncaa.org/people/45393?sport_code=MFB,Tyson Summers,people,2017
Ga. Southern Eagles,http://stats.ncaa.org/team/253/roster/12424,Roster,roster,2017
Ga. Southern Eagles,http://stats.ncaa.org/team/253/stats/12424,Team Statistics,stats,2017
Georgia  Bulldogs,http://stats.ncaa.org/teams/history/MFB/257,Team History,history,2017
Georgia  Bulldogs,http://stats.ncaa.org/people/45386?sport_code=MFB,Kirby Smart,people,2017
Georgia  Bulldogs,http://stats.ncaa.org/team/257/roster/12424,Roster,roster,2017
Georgia  Bulldogs,http://stats.ncaa.org/team/257/stats/12424,Team Statistics,stats,2017
Georgia St. Panthers,http://stats.ncaa.org/teams/history/MFB/254,Team History,history,2017
Georgia St. Panthers,http://stats.ncaa.org/people/33449?sport_code=MFB,Trent Miles,people,2017
Georgia St. Panthers,http://stats.ncaa.org/people/45937?sport_code=MFB,Tim Lappano,people,2017
Georgia St. Panthers,http://stats.ncaa.org/team/254/roster/12424,Roster,roster,2017
Georgia St. Panthers,http://stats.ncaa.org/team/254/stats/12424,Team Statistics,stats,2017
Georgia Tech Yellow Jackets,http://stats.ncaa.org/teams/history/MFB/255,Team History,history,2017
Georgia Tech Yellow Jackets,http://stats.ncaa.org/people/2926?sport_code=MFB,Paul Johnson,people,2017
Georgia Tech Yellow Jackets,http://stats.ncaa.org/team/255/roster/12424,Roster,roster,2017
Georgia Tech Yellow Jackets,http://stats.ncaa.org/team/255/stats/12424,Team Statistics,stats,2017
Hawaii  Rainbow Warriors,http://stats.ncaa.org/teams/history/MFB/277,Team History,history,2017
Hawaii  Rainbow Warriors,http://stats.ncaa.org/people/45387?sport_code=MFB,Nick Rolovich,people,2017
Hawaii  Rainbow Warriors,http://stats.ncaa.org/team/277/roster/12424,Roster,roster,2017
Hawaii  Rainbow Warriors,http://stats.ncaa.org/team/277/stats/12424,Team Statistics,stats,2017
Houston  Cougars,http://stats.ncaa.org/teams/history/MFB/288,Team History,history,2017
Houston  Cougars,http://stats.ncaa.org/people/44011?sport_code=MFB,Tom Herman,people,2017
Houston  Cougars,http://stats.ncaa.org/people/46000?sport_code=MFB,Major Applewhite,people,2017
Houston  Cougars,http://stats.ncaa.org/team/288/roster/12424,Roster,roster,2017
Houston  Cougars,http://stats.ncaa.org/team/288/stats/12424,Team Statistics,stats,2017
Idaho  Vandals,http://stats.ncaa.org/teams/history/MFB/295,Team History,history,2017
Idaho  Vandals,http://stats.ncaa.org/people/41709?sport_code=MFB,Paul Petrino,people,2017
Idaho  Vandals,http://stats.ncaa.org/team/295/roster/12424,Roster,roster,2017
Idaho  Vandals,http://stats.ncaa.org/team/295/stats/12424,Team Statistics,stats,2017
Illinois  Fighting Illini,http://stats.ncaa.org/teams/history/MFB/301,Team History,history,2017
Illinois  Fighting Illini,http://stats.ncaa.org/people/45661?sport_code=MFB,Lovie Smith,people,2017
Illinois  Fighting Illini,http://stats.ncaa.org/team/301/roster/12424,Roster,roster,2017
Illinois  Fighting Illini,http://stats.ncaa.org/team/301/stats/12424,Team Statistics,stats,2017
Indiana  Hoosiers,http://stats.ncaa.org/teams/history/MFB/306,Team History,history,2017
Indiana  Hoosiers,http://stats.ncaa.org/people/38534?sport_code=MFB,Kevin Wilson,people,2017
Indiana  Hoosiers,http://stats.ncaa.org/people/45950?sport_code=MFB,Tom Allen,people,2017
Indiana  Hoosiers,http://stats.ncaa.org/team/306/roster/12424,Roster,roster,2017
Indiana  Hoosiers,http://stats.ncaa.org/team/306/stats/12424,Team Statistics,stats,2017
Iowa  Hawkeyes,http://stats.ncaa.org/teams/history/MFB/312,Team History,history,2017
Iowa  Hawkeyes,http://stats.ncaa.org/people/2233?sport_code=MFB,Kirk Ferentz,people,2017
Iowa  Hawkeyes,http://stats.ncaa.org/team/312/roster/12424,Roster,roster,2017
Iowa  Hawkeyes,http://stats.ncaa.org/team/312/stats/12424,Team Statistics,stats,2017
Iowa St. Cyclones,http://stats.ncaa.org/teams/history/MFB/311,Team History,history,2017
Iowa St. Cyclones,http://stats.ncaa.org/people/22364?sport_code=MFB,Matt Campbell,people,2017
Iowa St. Cyclones,http://stats.ncaa.org/team/311/roster/12424,Roster,roster,2017
Iowa St. Cyclones,http://stats.ncaa.org/team/311/stats/12424,Team Statistics,stats,2017
Kansas  Jayhawks,http://stats.ncaa.org/teams/history/MFB/328,Team History,history,2017
Kansas  Jayhawks,http://stats.ncaa.org/people/44013?sport_code=MFB,David Beaty,people,2017
Kansas  Jayhawks,http://stats.ncaa.org/team/328/roster/12424,Roster,roster,2017
Kansas  Jayhawks,http://stats.ncaa.org/team/328/stats/12424,Team Statistics,stats,2017
Kansas St. Wildcats,http://stats.ncaa.org/teams/history/MFB/327,Team History,history,2017
Kansas St. Wildcats,http://stats.ncaa.org/people/253?sport_code=MFB,Bill Snyder,people,2017
Kansas St. Wildcats,http://stats.ncaa.org/team/327/roster/12424,Roster,roster,2017
Kansas St. Wildcats,http://stats.ncaa.org/team/327/stats/12424,Team Statistics,stats,2017
Kent St. Golden Flashes,http://stats.ncaa.org/teams/history/MFB/331,Team History,history,2017
Kent St. Golden Flashes,http://stats.ncaa.org/people/41500?sport_code=MFB,Paul Haynes,people,2017
Kent St. Golden Flashes,http://stats.ncaa.org/team/331/roster/12424,Roster,roster,2017
Kent St. Golden Flashes,http://stats.ncaa.org/team/331/stats/12424,Team Statistics,stats,2017
Kentucky  Wildcats,http://stats.ncaa.org/teams/history/MFB/334,Team History,history,2017
Kentucky  Wildcats,http://stats.ncaa.org/people/41710?sport_code=MFB,Mark Stoops,people,2017
Kentucky  Wildcats,http://stats.ncaa.org/team/334/roster/12424,Roster,roster,2017
Kentucky  Wildcats,http://stats.ncaa.org/team/334/stats/12424,Team Statistics,stats,2017
LSU Fighting Tigers,http://stats.ncaa.org/teams/history/MFB/365,Team History,history,2017
LSU Fighting Tigers,http://stats.ncaa.org/people/2361?sport_code=MFB,Les Miles,people,2017
LSU Fighting Tigers,http://stats.ncaa.org/people/25075?sport_code=MFB,Ed Orgeron,people,2017
LSU Fighting Tigers,http://stats.ncaa.org/team/365/roster/12424,Roster,roster,2017
LSU Fighting Tigers,http://stats.ncaa.org/team/365/stats/12424,Team Statistics,stats,2017
La.-Monroe Warhawks,http://stats.ncaa.org/teams/history/MFB/498,Team History,history,2017
La.-Monroe Warhawks,http://stats.ncaa.org/people/31312?sport_code=MFB,Matt Viator,people,2017
La.-Monroe Warhawks,http://stats.ncaa.org/team/498/roster/12424,Roster,roster,2017
La.-Monroe Warhawks,http://stats.ncaa.org/team/498/stats/12424,Team Statistics,stats,2017
Louisiana Ragin' Cajuns,http://stats.ncaa.org/teams/history/MFB/671,Team History,history,2017
Louisiana Ragin' Cajuns,http://stats.ncaa.org/people/20684?sport_code=MFB,Mark Hudspeth,people,2017
Louisiana Ragin' Cajuns,http://stats.ncaa.org/team/671/roster/12424,Roster,roster,2017
Louisiana Ragin' Cajuns,http://stats.ncaa.org/team/671/stats/12424,Team Statistics,stats,2017
Louisiana Tech Bulldogs,http://stats.ncaa.org/teams/history/MFB/366,Team History,history,2017
Louisiana Tech Bulldogs,http://stats.ncaa.org/people/25072?sport_code=MFB,Skip Holtz,people,2017
Louisiana Tech Bulldogs,http://stats.ncaa.org/team/366/roster/12424,Roster,roster,2017
Louisiana Tech Bulldogs,http://stats.ncaa.org/team/366/stats/12424,Team Statistics,stats,2017
Louisville  Cardinals,http://stats.ncaa.org/teams/history/MFB/367,Team History,history,2017
Louisville  Cardinals,http://stats.ncaa.org/people/21353?sport_code=MFB,Bobby Petrino,people,2017
Louisville  Cardinals,http://stats.ncaa.org/team/367/roster/12424,Roster,roster,2017
Louisville  Cardinals,http://stats.ncaa.org/team/367/stats/12424,Team Statistics,stats,2017
Marshall  Thundering Herd,http://stats.ncaa.org/teams/history/MFB/388,Team History,history,2017
Marshall  Thundering Herd,http://stats.ncaa.org/people/37007?sport_code=MFB,"John ""Doc"" Holliday",people,2017
Marshall  Thundering Herd,http://stats.ncaa.org/team/388/roster/12424,Roster,roster,2017
Marshall  Thundering Herd,http://stats.ncaa.org/team/388/stats/12424,Team Statistics,stats,2017
"Maryland  Terrapins, Terps",http://stats.ncaa.org/teams/history/MFB/392,Team History,history,2017
"Maryland  Terrapins, Terps",http://stats.ncaa.org/people/44008?sport_code=MFB,D.J. Durkin,people,2017
"Maryland  Terrapins, Terps",http://stats.ncaa.org/team/392/roster/12424,Roster,roster,2017
"Maryland  Terrapins, Terps",http://stats.ncaa.org/team/392/stats/12424,Team Statistics,stats,2017
Massachusetts  Minutemen,http://stats.ncaa.org/teams/history/MFB/400,Team History,history,2017
Massachusetts  Minutemen,http://stats.ncaa.org/people/2517?sport_code=MFB,Mark Whipple,people,2017
Massachusetts  Minutemen,http://stats.ncaa.org/team/400/roster/12424,Roster,roster,2017
Massachusetts  Minutemen,http://stats.ncaa.org/team/400/stats/12424,Team Statistics,stats,2017
Memphis  Tigers,http://stats.ncaa.org/teams/history/MFB/404,Team History,history,2017
Memphis  Tigers,http://stats.ncaa.org/people/45381?sport_code=MFB,Mike Norvell,people,2017
Memphis  Tigers,http://stats.ncaa.org/team/404/roster/12424,Roster,roster,2017
Memphis  Tigers,http://stats.ncaa.org/team/404/stats/12424,Team Statistics,stats,2017
Miami (FL) Hurricanes,http://stats.ncaa.org/teams/history/MFB/415,Team History,history,2017
Miami (FL) Hurricanes,http://stats.ncaa.org/people/2504?sport_code=MFB,Mark Richt,people,2017
Miami (FL) Hurricanes,http://stats.ncaa.org/team/415/roster/12424,Roster,roster,2017
Miami (FL) Hurricanes,http://stats.ncaa.org/team/415/stats/12424,Team Statistics,stats,2017
Miami (OH) RedHawks,http://stats.ncaa.org/teams/history/MFB/414,Team History,history,2017
Miami (OH) RedHawks,http://stats.ncaa.org/people/22568?sport_code=MFB,Chuck Martin,people,2017
Miami (OH) RedHawks,http://stats.ncaa.org/team/414/roster/12424,Roster,roster,2017
Miami (OH) RedHawks,http://stats.ncaa.org/team/414/stats/12424,Team Statistics,stats,2017
Michigan  Wolverines,http://stats.ncaa.org/teams/history/MFB/418,Team History,history,2017
Michigan  Wolverines,http://stats.ncaa.org/people/25070?sport_code=MFB,Jim Harbaugh,people,2017
Michigan  Wolverines,http://stats.ncaa.org/team/418/roster/12424,Roster,roster,2017
Michigan  Wolverines,http://stats.ncaa.org/team/418/stats/12424,Team Statistics,stats,2017
Michigan St. Spartans,http://stats.ncaa.org/teams/history/MFB/416,Team History,history,2017
Michigan St. Spartans,http://stats.ncaa.org/people/24978?sport_code=MFB,Mark Dantonio,people,2017
Michigan St. Spartans,http://stats.ncaa.org/team/416/roster/12424,Roster,roster,2017
Michigan St. Spartans,http://stats.ncaa.org/team/416/stats/12424,Team Statistics,stats,2017
Middle Tenn. Blue Raiders,http://stats.ncaa.org/teams/history/MFB/419,Team History,history,2017
Middle Tenn. Blue Raiders,http://stats.ncaa.org/people/28004?sport_code=MFB,Rick Stockstill,people,2017
Middle Tenn. Blue Raiders,http://stats.ncaa.org/team/419/roster/12424,Roster,roster,2017
Middle Tenn. Blue Raiders,http://stats.ncaa.org/team/419/stats/12424,Team Statistics,stats,2017
Minnesota  Golden Gophers,http://stats.ncaa.org/teams/history/MFB/428,Team History,history,2017
Minnesota  Golden Gophers,http://stats.ncaa.org/people/44835?sport_code=MFB,Tracy Claeys,people,2017
Minnesota  Golden Gophers,http://stats.ncaa.org/team/428/roster/12424,Roster,roster,2017
Minnesota  Golden Gophers,http://stats.ncaa.org/team/428/stats/12424,Team Statistics,stats,2017
Mississippi St. Bulldogs,http://stats.ncaa.org/teams/history/MFB/430,Team History,history,2017
Mississippi St. Bulldogs,http://stats.ncaa.org/people/35867?sport_code=MFB,Dan Mullen,people,2017
Mississippi St. Bulldogs,http://stats.ncaa.org/team/430/roster/12424,Roster,roster,2017
Mississippi St. Bulldogs,http://stats.ncaa.org/team/430/stats/12424,Team Statistics,stats,2017
Missouri  Tigers,http://stats.ncaa.org/teams/history/MFB/434,Team History,history,2017
Missouri  Tigers,http://stats.ncaa.org/people/45388?sport_code=MFB,Barry Odom,people,2017
Missouri  Tigers,http://stats.ncaa.org/team/434/roster/12424,Roster,roster,2017
Missouri  Tigers,http://stats.ncaa.org/team/434/stats/12424,Team Statistics,stats,2017
NC State Wolfpack,http://stats.ncaa.org/teams/history/MFB/490,Team History,history,2017
NC State Wolfpack,http://stats.ncaa.org/people/38542?sport_code=MFB,Dave Doeren,people,2017
NC State Wolfpack,http://stats.ncaa.org/team/490/roster/12424,Roster,roster,2017
NC State Wolfpack,http://stats.ncaa.org/team/490/stats/12424,Team Statistics,stats,2017
Navy Midshipmen,http://stats.ncaa.org/teams/history/MFB/726,Team History,history,2017
Navy Midshipmen,http://stats.ncaa.org/people/33422?sport_code=MFB,Ken Niumatalolo,people,2017
Navy Midshipmen,http://stats.ncaa.org/team/726/roster/12424,Roster,roster,2017
Navy Midshipmen,http://stats.ncaa.org/team/726/stats/12424,Team Statistics,stats,2017
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/teams/history/MFB/463,Team History,history,2017
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/people/15427?sport_code=MFB,Mike Riley,people,2017
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/team/463/roster/12424,Roster,roster,2017
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/team/463/stats/12424,Team Statistics,stats,2017
Nevada  Wolf Pack,http://stats.ncaa.org/teams/history/MFB/466,Team History,history,2017
Nevada  Wolf Pack,http://stats.ncaa.org/people/41711?sport_code=MFB,Brian Polian,people,2017
Nevada  Wolf Pack,http://stats.ncaa.org/team/466/roster/12424,Roster,roster,2017
Nevada  Wolf Pack,http://stats.ncaa.org/team/466/stats/12424,Team Statistics,stats,2017
New Mexico  Lobos,http://stats.ncaa.org/teams/history/MFB/473,Team History,history,2017
New Mexico  Lobos,http://stats.ncaa.org/people/304?sport_code=MFB,Bob Davie,people,2017
New Mexico  Lobos,http://stats.ncaa.org/team/473/roster/12424,Roster,roster,2017
New Mexico  Lobos,http://stats.ncaa.org/team/473/stats/12424,Team Statistics,stats,2017
New Mexico St. Aggies,http://stats.ncaa.org/teams/history/MFB/472,Team History,history,2017
New Mexico St. Aggies,http://stats.ncaa.org/people/1061?sport_code=MFB,Doug Martin,people,2017
New Mexico St. Aggies,http://stats.ncaa.org/team/472/roster/12424,Roster,roster,2017
New Mexico St. Aggies,http://stats.ncaa.org/team/472/stats/12424,Team Statistics,stats,2017
North Carolina  Tar Heels,http://stats.ncaa.org/teams/history/MFB/457,Team History,history,2017
North Carolina  Tar Heels,http://stats.ncaa.org/people/33424?sport_code=MFB,Larry Fedora,people,2017
North Carolina  Tar Heels,http://stats.ncaa.org/team/457/roster/12424,Roster,roster,2017
North Carolina  Tar Heels,http://stats.ncaa.org/team/457/stats/12424,Team Statistics,stats,2017
North Texas Mean Green,http://stats.ncaa.org/teams/history/MFB/497,Team History,history,2017
North Texas Mean Green,http://stats.ncaa.org/people/45389?sport_code=MFB,Seth Littrell,people,2017
North Texas Mean Green,http://stats.ncaa.org/team/497/roster/12424,Roster,roster,2017
North Texas Mean Green,http://stats.ncaa.org/team/497/stats/12424,Team Statistics,stats,2017
Northern Ill. Huskies,http://stats.ncaa.org/teams/history/MFB/503,Team History,history,2017
Northern Ill. Huskies,http://stats.ncaa.org/people/41712?sport_code=MFB,Rod Carey,people,2017
Northern Ill. Huskies,http://stats.ncaa.org/team/503/roster/12424,Roster,roster,2017
Northern Ill. Huskies,http://stats.ncaa.org/team/503/stats/12424,Team Statistics,stats,2017
Northwestern Wildcats,http://stats.ncaa.org/teams/history/MFB/509,Team History,history,2017
Northwestern Wildcats,http://stats.ncaa.org/people/29792?sport_code=MFB,Pat Fitzgerald,people,2017
Northwestern Wildcats,http://stats.ncaa.org/team/509/roster/12424,Roster,roster,2017
Northwestern Wildcats,http://stats.ncaa.org/team/509/stats/12424,Team Statistics,stats,2017
Notre Dame Fighting Irish,http://stats.ncaa.org/teams/history/MFB/513,Team History,history,2017
Notre Dame Fighting Irish,http://stats.ncaa.org/people/434?sport_code=MFB,Brian Kelly,people,2017
Notre Dame Fighting Irish,http://stats.ncaa.org/team/513/roster/12424,Roster,roster,2017
Notre Dame Fighting Irish,http://stats.ncaa.org/team/513/stats/12424,Team Statistics,stats,2017
Ohio Bobcats,http://stats.ncaa.org/teams/history/MFB/519,Team History,history,2017
Ohio Bobcats,http://stats.ncaa.org/people/1208?sport_code=MFB,Frank Solich,people,2017
Ohio Bobcats,http://stats.ncaa.org/team/519/roster/12424,Roster,roster,2017
Ohio Bobcats,http://stats.ncaa.org/team/519/stats/12424,Team Statistics,stats,2017
Ohio St. Buckeyes,http://stats.ncaa.org/teams/history/MFB/518,Team History,history,2017
Ohio St. Buckeyes,http://stats.ncaa.org/people/3864?sport_code=MFB,Urban Meyer,people,2017
Ohio St. Buckeyes,http://stats.ncaa.org/team/518/roster/12424,Roster,roster,2017
Ohio St. Buckeyes,http://stats.ncaa.org/team/518/stats/12424,Team Statistics,stats,2017
Oklahoma  Sooners,http://stats.ncaa.org/teams/history/MFB/522,Team History,history,2017
Oklahoma  Sooners,http://stats.ncaa.org/people/358?sport_code=MFB,Bob Stoops,people,2017
Oklahoma  Sooners,http://stats.ncaa.org/team/522/roster/12424,Roster,roster,2017
Oklahoma  Sooners,http://stats.ncaa.org/team/522/stats/12424,Team Statistics,stats,2017
Oklahoma St. Cowboys,http://stats.ncaa.org/teams/history/MFB/521,Team History,history,2017
Oklahoma St. Cowboys,http://stats.ncaa.org/people/25077?sport_code=MFB,Mike Gundy,people,2017
Oklahoma St. Cowboys,http://stats.ncaa.org/team/521/roster/12424,Roster,roster,2017
Oklahoma St. Cowboys,http://stats.ncaa.org/team/521/stats/12424,Team Statistics,stats,2017
Old Dominion Monarchs,http://stats.ncaa.org/teams/history/MFB/523,Team History,history,2017
Old Dominion Monarchs,http://stats.ncaa.org/people/31380?sport_code=MFB,Bobby Wilder,people,2017
Old Dominion Monarchs,http://stats.ncaa.org/team/523/roster/12424,Roster,roster,2017
Old Dominion Monarchs,http://stats.ncaa.org/team/523/stats/12424,Team Statistics,stats,2017
Ole Miss Rebels,http://stats.ncaa.org/teams/history/MFB/433,Team History,history,2017
Ole Miss Rebels,http://stats.ncaa.org/people/38512?sport_code=MFB,Hugh Freeze,people,2017
Ole Miss Rebels,http://stats.ncaa.org/team/433/roster/12424,Roster,roster,2017
Ole Miss Rebels,http://stats.ncaa.org/team/433/stats/12424,Team Statistics,stats,2017
Oregon  Ducks,http://stats.ncaa.org/teams/history/MFB/529,Team History,history,2017
Oregon  Ducks,http://stats.ncaa.org/people/41683?sport_code=MFB,Mark Helfrich,people,2017
Oregon  Ducks,http://stats.ncaa.org/team/529/roster/12424,Roster,roster,2017
Oregon  Ducks,http://stats.ncaa.org/team/529/stats/12424,Team Statistics,stats,2017
Oregon St. Beavers,http://stats.ncaa.org/teams/history/MFB/528,Team History,history,2017
Oregon St. Beavers,http://stats.ncaa.org/people/35874?sport_code=MFB,Gary Andersen,people,2017
Oregon St. Beavers,http://stats.ncaa.org/team/528/roster/12424,Roster,roster,2017
Oregon St. Beavers,http://stats.ncaa.org/team/528/stats/12424,Team Statistics,stats,2017
Penn St. Nittany Lions,http://stats.ncaa.org/teams/history/MFB/539,Team History,history,2017
Penn St. Nittany Lions,http://stats.ncaa.org/people/38549?sport_code=MFB,James Franklin,people,2017
Penn St. Nittany Lions,http://stats.ncaa.org/team/539/roster/12424,Roster,roster,2017
Penn St. Nittany Lions,http://stats.ncaa.org/team/539/stats/12424,Team Statistics,stats,2017
Pittsburgh  Panthers,http://stats.ncaa.org/teams/history/MFB/545,Team History,history,2017
Pittsburgh  Panthers,http://stats.ncaa.org/people/44019?sport_code=MFB,Pat Narduzzi,people,2017
Pittsburgh  Panthers,http://stats.ncaa.org/team/545/roster/12424,Roster,roster,2017
Pittsburgh  Panthers,http://stats.ncaa.org/team/545/stats/12424,Team Statistics,stats,2017
