Date,Opponent,Result,G,PuntRet,PuntRetTDs,PuntRetYds,Team,OffenseDefense
11/15/2014,Mississippi St.,W 25 - 20,1/,nan,nan,nan,Alabama Crimson Tide,Offense
11/15/2014,Mississippi St.,W 25 - 20,1/,2,nan,23,Alabama Crimson Tide,Defense
11/22/2014,Western Caro.,W 48 - 14,1/,4,nan,32,Alabama Crimson Tide,Offense
11/22/2014,Western Caro.,W 48 - 14,1/,nan,nan,nan,Alabama Crimson Tide,Defense
11/29/2014,Auburn,W 55 - 44,1/,2,nan,24,Alabama Crimson Tide,Offense
11/29/2014,Auburn,W 55 - 44,1/,nan,nan,nan,Alabama Crimson Tide,Defense
12/06/2014,"Missouri @ Atlanta, Ga.",W 42 - 13,1/,1,nan,1,Alabama Crimson Tide,Offense
12/06/2014,"Missouri @ Atlanta, Ga.",W 42 - 13,1/,nan,nan,nan,Alabama Crimson Tide,Defense
01/01/2015,Ohio St.,L 35 - 42,1/,2,nan,10,Alabama Crimson Tide,Offense
01/01/2015,Ohio St.,L 35 - 42,1/,2,nan,10,Alabama Crimson Tide,Defense
09/05/2015,"Wisconsin @ Arlington, Texas",W 35 - 17,1/,4,nan,25,Alabama Crimson Tide,Offense
09/05/2015,"Wisconsin @ Arlington, Texas",W 35 - 17,1/,2,nan,15,Alabama Crimson Tide,Defense
09/12/2015,Middle Tenn.,W 37 - 10,1/,3,nan,35,Alabama Crimson Tide,Offense
09/12/2015,Middle Tenn.,W 37 - 10,1/,2,nan,6,Alabama Crimson Tide,Defense
09/19/2015,Ole Miss,L 37 - 43,1/,2,nan,-4,Alabama Crimson Tide,Offense
09/19/2015,Ole Miss,L 37 - 43,1/,nan,nan,nan,Alabama Crimson Tide,Defense
09/26/2015,La.-Monroe,W 34 - 0,1/,5,nan,43,Alabama Crimson Tide,Offense
09/26/2015,La.-Monroe,W 34 - 0,1/,1,nan,1,Alabama Crimson Tide,Defense
10/03/2015,@ Georgia,W 38 - 10,1/,6,1,69,Alabama Crimson Tide,Offense
10/03/2015,@ Georgia,W 38 - 10,1/,2,nan,3,Alabama Crimson Tide,Defense
10/10/2015,Arkansas,W 27 - 14,1/,3,nan,39,Alabama Crimson Tide,Offense
10/10/2015,Arkansas,W 27 - 14,1/,2,nan,11,Alabama Crimson Tide,Defense
10/17/2015,@ Texas A&M,W 41 - 23,1/,3,nan,35,Alabama Crimson Tide,Offense
10/17/2015,@ Texas A&M,W 41 - 23,1/,5,1,89,Alabama Crimson Tide,Defense
10/24/2015,Tennessee,W 19 - 14,1/,nan,nan,nan,Alabama Crimson Tide,Offense
10/24/2015,Tennessee,W 19 - 14,1/,1,nan,3,Alabama Crimson Tide,Defense
11/07/2015,LSU,W 30 - 16,1/,2,nan,23,Alabama Crimson Tide,Offense
11/07/2015,LSU,W 30 - 16,1/,2,nan,5,Alabama Crimson Tide,Defense
11/14/2015,@ Mississippi St.,W 31 - 6,1/,1,1,69,Alabama Crimson Tide,Offense
11/14/2015,@ Mississippi St.,W 31 - 6,1/,1,nan,3,Alabama Crimson Tide,Defense
11/21/2015,Charleston So.,W 56 - 6,1/,3,2/,123/,Alabama Crimson Tide,Offense
11/21/2015,Charleston So.,W 56 - 6,1/,nan,nan,nan,Alabama Crimson Tide,Defense
11/28/2015,@ Auburn,W 29 - 13,1/,1,nan,3,Alabama Crimson Tide,Offense
11/28/2015,@ Auburn,W 29 - 13,1/,1,nan,21,Alabama Crimson Tide,Defense
12/05/2015,"Florida @ Atltana, Ga.",W 29 - 15,1/,8/,nan,45,Alabama Crimson Tide,Offense
12/05/2015,"Florida @ Atltana, Ga.",W 29 - 15,1/,3,1,84,Alabama Crimson Tide,Defense
12/31/2015,"Michigan St. @ Arlington, Texas",W 38 - 0,1/,5,1,80,Alabama Crimson Tide,Offense
12/31/2015,"Michigan St. @ Arlington, Texas",W 38 - 0,1/,3,nan,16,Alabama Crimson Tide,Defense
01/11/2016,"Clemson @ Glendale, Ariz.",W 45 - 40,1/,1,nan,12,Alabama Crimson Tide,Offense
01/11/2016,"Clemson @ Glendale, Ariz.",W 45 - 40,1/,2,nan,22,Alabama Crimson Tide,Defense
08/31/2013,"Virginia Tech @ Atlanta, Georgia",W 35 - 10,1/,6,1/,118,Alabama Crimson Tide,Offense
08/31/2013,"Virginia Tech @ Atlanta, Georgia",W 35 - 10,1/,4,nan,41,Alabama Crimson Tide,Defense
09/14/2013,@ Texas A&M,W 49 - 42,1/,1,nan,5,Alabama Crimson Tide,Offense
09/14/2013,@ Texas A&M,W 49 - 42,1/,2,nan,15,Alabama Crimson Tide,Defense
09/21/2013,Colorado St.,W 31 - 6,1/,5,1/,60,Alabama Crimson Tide,Offense
09/21/2013,Colorado St.,W 31 - 6,1/,1,nan,nan,Alabama Crimson Tide,Defense
09/28/2013,Ole Miss,W 25 - 0,1/,3,nan,4,Alabama Crimson Tide,Offense
09/28/2013,Ole Miss,W 25 - 0,1/,1,nan,4,Alabama Crimson Tide,Defense
10/05/2013,Georgia St.,W 45 - 3,1/,1,nan,37,Alabama Crimson Tide,Offense
10/05/2013,Georgia St.,W 45 - 3,1/,nan,nan,nan,Alabama Crimson Tide,Defense
10/12/2013,@ Kentucky,W 48 - 7,1/,3,nan,52,Alabama Crimson Tide,Offense
10/12/2013,@ Kentucky,W 48 - 7,1/,nan,nan,nan,Alabama Crimson Tide,Defense
10/19/2013,Arkansas,W 52 - 0,1/,nan,nan,nan,Alabama Crimson Tide,Offense
10/19/2013,Arkansas,W 52 - 0,1/,nan,nan,nan,Alabama Crimson Tide,Defense
10/26/2013,Tennessee,W 45 - 10,1/,2,nan,19,Alabama Crimson Tide,Offense
10/26/2013,Tennessee,W 45 - 10,1/,nan,nan,nan,Alabama Crimson Tide,Defense
11/09/2013,LSU,W 38 - 17,1/,nan,nan,nan,Alabama Crimson Tide,Offense
11/09/2013,LSU,W 38 - 17,1/,1,nan,8,Alabama Crimson Tide,Defense
11/16/2013,@ Mississippi St.,W 20 - 7,1/,1,nan,3,Alabama Crimson Tide,Offense
11/16/2013,@ Mississippi St.,W 20 - 7,1/,1,nan,-15,Alabama Crimson Tide,Defense
11/23/2013,Chattanooga,W 49 - 0,1/,4,1/,78,Alabama Crimson Tide,Offense
11/23/2013,Chattanooga,W 49 - 0,1/,nan,nan,nan,Alabama Crimson Tide,Defense
11/30/2013,@ Auburn,L 28 - 34,1/,1,nan,19,Alabama Crimson Tide,Offense
11/30/2013,@ Auburn,L 28 - 34,1/,1,nan,-1,Alabama Crimson Tide,Defense
01/02/2014,"Oklahoma @ New Orleans, La.",L 31 - 45,1/,2,nan,18,Alabama Crimson Tide,Offense
01/02/2014,"Oklahoma @ New Orleans, La.",L 31 - 45,1/,2,nan,6,Alabama Crimson Tide,Defense
09/05/2015,@ Oklahoma,L 3 - 41,1/,1,nan,nan,Akron Zips,Offense
09/05/2015,@ Oklahoma,L 3 - 41,1/,5,nan,32,Akron Zips,Defense
09/12/2015,Pittsburgh,L 7 - 24,1/,3,nan,13,Akron Zips,Offense
09/12/2015,Pittsburgh,L 7 - 24,1/,1,nan,-6,Akron Zips,Defense
09/19/2015,Savannah St.,W 52 - 9,1/,5,nan,36,Akron Zips,Offense
09/19/2015,Savannah St.,W 52 - 9,1/,1,nan,nan,Akron Zips,Defense
09/26/2015,@ Louisiana,W 35 - 14,1/,1,nan,1,Akron Zips,Offense
09/26/2015,@ Louisiana,W 35 - 14,1/,1,nan,nan,Akron Zips,Defense
10/03/2015,Ohio,L 12 - 14,1/,nan,nan,nan,Akron Zips,Offense
10/03/2015,Ohio,L 12 - 14,1/,1,nan,2,Akron Zips,Defense
10/10/2015,@ Eastern Mich.,W 47 - 21,1/,1,nan,25,Akron Zips,Offense
10/10/2015,@ Eastern Mich.,W 47 - 21,1/,1,nan,13,Akron Zips,Defense
10/17/2015,@ Bowling Green,L 10 - 59,1/,nan,nan,nan,Akron Zips,Offense
10/17/2015,@ Bowling Green,L 10 - 59,1/,2,nan,4,Akron Zips,Defense
10/31/2015,Central Mich.,L 6 - 14,1/,2,nan,6,Akron Zips,Offense
10/31/2015,Central Mich.,L 6 - 14,1/,1,nan,7,Akron Zips,Defense
11/07/2015,@ Massachusetts,W 17 - 13,1/,nan,nan,nan,Akron Zips,Offense
11/07/2015,@ Massachusetts,W 17 - 13,1/,2,nan,18,Akron Zips,Defense
11/14/2015,@ Miami (OH),W 37 - 28,1/,1,nan,nan,Akron Zips,Offense
11/14/2015,@ Miami (OH),W 37 - 28,1/,3,nan,19,Akron Zips,Defense
11/21/2015,Buffalo,W 42 - 21,1/,3,nan,19,Akron Zips,Offense
11/21/2015,Buffalo,W 42 - 21,1/,2,nan,3,Akron Zips,Defense
11/27/2015,Kent St.,W 20 - 0,1/,2,nan,-2,Akron Zips,Offense
11/27/2015,Kent St.,W 20 - 0,1/,nan,nan,nan,Akron Zips,Defense
12/22/2015,"Utah St. @ Boise, Idaho",W 23 - 21,1/,nan,nan,nan,Akron Zips,Offense
12/22/2015,"Utah St. @ Boise, Idaho",W 23 - 21,1/,3,nan,31,Akron Zips,Defense
09/03/2016,"Southern California @ Arlington, Texas",W 52 - 6,1/,2,nan,4,Alabama Crimson Tide,Offense
09/03/2016,"Southern California @ Arlington, Texas",W 52 - 6,1/,1,nan,15,Alabama Crimson Tide,Defense
09/10/2016,Western Ky.,W 38 - 10,1/,2,nan,15,Alabama Crimson Tide,Offense
09/10/2016,Western Ky.,W 38 - 10,1/,2,nan,13,Alabama Crimson Tide,Defense
09/17/2016,@ Ole Miss,W 48 - 43,1/,2,1,95,Alabama Crimson Tide,Offense
09/17/2016,@ Ole Miss,W 48 - 43,1/,1,nan,3,Alabama Crimson Tide,Defense
09/24/2016,Kent St.,W 48 - 0,1/,4,1,90,Alabama Crimson Tide,Offense
09/24/2016,Kent St.,W 48 - 0,1/,nan,nan,nan,Alabama Crimson Tide,Defense
10/01/2016,Kentucky,W 34 - 6,1/,2,nan,32,Alabama Crimson Tide,Offense
10/01/2016,Kentucky,W 34 - 6,1/,nan,nan,nan,Alabama Crimson Tide,Defense
10/08/2016,@ Arkansas,W 49 - 30,1/,2,nan,12,Alabama Crimson Tide,Offense
10/08/2016,@ Arkansas,W 49 - 30,1/,nan,nan,nan,Alabama Crimson Tide,Defense
10/15/2016,@ Tennessee,W 49 - 10,1/,4,1,108,Alabama Crimson Tide,Offense
10/15/2016,@ Tennessee,W 49 - 10,1/,2,nan,60,Alabama Crimson Tide,Defense
10/22/2016,Texas A&M,W 33 - 14,1/,2,nan,21,Alabama Crimson Tide,Offense
10/22/2016,Texas A&M,W 33 - 14,1/,1,nan,2,Alabama Crimson Tide,Defense
11/05/2016,@ LSU,W 10 - 0,1/,2,nan,1,Alabama Crimson Tide,Offense
11/05/2016,@ LSU,W 10 - 0,1/,3,nan,16,Alabama Crimson Tide,Defense
11/12/2016,Mississippi St.,W 51 - 3,1/,1,nan,1,Alabama Crimson Tide,Offense
11/12/2016,Mississippi St.,W 51 - 3,1/,2,nan,10,Alabama Crimson Tide,Defense
11/19/2016,Chattanooga,W 31 - 3,1/,3,nan,20,Alabama Crimson Tide,Offense
11/19/2016,Chattanooga,W 31 - 3,1/,4,nan,28,Alabama Crimson Tide,Defense
11/26/2016,Auburn,W 30 - 12,1/,2,nan,nan,Alabama Crimson Tide,Offense
11/26/2016,Auburn,W 30 - 12,1/,1,nan,58,Alabama Crimson Tide,Defense
12/03/2016,"Florida @ Atlanta, Ga.",W 54 - 16,1/,4,1,117,Alabama Crimson Tide,Offense
12/03/2016,"Florida @ Atlanta, Ga.",W 54 - 16,1/,nan,nan,nan,Alabama Crimson Tide,Defense
12/31/2016,"Washington @ Atlanta, Georgia",W 24 - 7,1/,1,nan,3,Alabama Crimson Tide,Offense
12/31/2016,"Washington @ Atlanta, Georgia",W 24 - 7,1/,2,nan,5,Alabama Crimson Tide,Defense
01/09/2017,"Clemson @ Tampa, Florida",L 31 - 35,1/,1,nan,9,Alabama Crimson Tide,Offense
01/09/2017,"Clemson @ Tampa, Florida",L 31 - 35,1/,1,nan,3,Alabama Crimson Tide,Defense
08/29/2013,@ UCF,L 7 - 38,1/,2,nan,11,Akron Zips,Offense
08/29/2013,@ UCF,L 7 - 38,1/,1,nan,7,Akron Zips,Defense
09/07/2013,James Madison,W 35 - 33,1/,2,nan,28,Akron Zips,Offense
09/07/2013,James Madison,W 35 - 33,1/,2,nan,1,Akron Zips,Defense
09/14/2013,@ Michigan,L 24 - 28,1/,2,nan,9,Akron Zips,Offense
09/14/2013,@ Michigan,L 24 - 28,1/,1,nan,9,Akron Zips,Defense
09/21/2013,Louisiana,L 30 - 35,1/,1,nan,1,Akron Zips,Offense
09/21/2013,Louisiana,L 30 - 35,1/,2,nan,nan,Akron Zips,Defense
09/28/2013,@ Bowling Green,L 14 - 31,1/,2,nan,7,Akron Zips,Offense
09/28/2013,@ Bowling Green,L 14 - 31,1/,nan,nan,nan,Akron Zips,Defense
10/05/2013,Ohio,L 3 - 43,1/,3,nan,-19,Akron Zips,Offense
10/05/2013,Ohio,L 3 - 43,1/,5,nan,48,Akron Zips,Defense
10/12/2013,@ Northern Ill.,L 20 - 27,1/,3,nan,4,Akron Zips,Offense
10/12/2013,@ Northern Ill.,L 20 - 27,1/,1,nan,10,Akron Zips,Defense
10/19/2013,@ Miami (OH),W 24 - 17,1/,3,nan,16,Akron Zips,Offense
10/19/2013,@ Miami (OH),W 24 - 17,1/,1,nan,13,Akron Zips,Defense
10/26/2013,Ball St.,L 24 - 42,1/,1,nan,nan,Akron Zips,Offense
10/26/2013,Ball St.,L 24 - 42,1/,nan,nan,nan,Akron Zips,Defense
11/02/2013,Kent St.,W 16 - 7,1/,1,nan,11,Akron Zips,Offense
11/02/2013,Kent St.,W 16 - 7,1/,1,nan,6,Akron Zips,Defense
11/16/2013,@ Massachusetts,W 14 - 13,1/,2,nan,4,Akron Zips,Offense
11/16/2013,@ Massachusetts,W 14 - 13,1/,1,nan,15,Akron Zips,Defense
11/29/2013,Toledo,W 31 - 29,1/,nan,nan,nan,Akron Zips,Offense
11/29/2013,Toledo,W 31 - 29,1/,nan,nan,nan,Akron Zips,Defense
08/28/2014,Howard,W 41 - 0,1/,2,nan,35,Akron Zips,Offense
08/28/2014,Howard,W 41 - 0,1/,1,nan,3,Akron Zips,Defense
09/06/2014,@ Penn St.,L 3 - 21,1/,3,nan,17,Akron Zips,Offense
09/06/2014,@ Penn St.,L 3 - 21,1/,1,nan,5,Akron Zips,Defense
09/20/2014,Marshall,L 17 - 48,1/,1,nan,1,Akron Zips,Offense
09/20/2014,Marshall,L 17 - 48,1/,1,nan,-1,Akron Zips,Defense
09/27/2014,@ Pittsburgh,W 21 - 10,1/,2,nan,2,Akron Zips,Offense
09/27/2014,@ Pittsburgh,W 21 - 10,1/,3,nan,-10,Akron Zips,Defense
10/04/2014,Eastern Mich.,W 31 - 6,1/,1,nan,nan,Akron Zips,Offense
10/04/2014,Eastern Mich.,W 31 - 6,1/,2,nan,51,Akron Zips,Defense
10/11/2014,Miami (OH),W 29 - 19,1/,2,nan,2,Akron Zips,Offense
10/11/2014,Miami (OH),W 29 - 19,1/,2,nan,18,Akron Zips,Defense
10/18/2014,@ Ohio,L 20 - 23,1/,2,nan,10,Akron Zips,Offense
10/18/2014,@ Ohio,L 20 - 23,1/,4,nan,30,Akron Zips,Defense
10/25/2014,@ Ball St.,L 21 - 35,1/,2,nan,1,Akron Zips,Offense
10/25/2014,@ Ball St.,L 21 - 35,1/,1,nan,24,Akron Zips,Defense
11/04/2014,Bowling Green,L 10 - 27,1/,3,nan,9,Akron Zips,Offense
11/04/2014,Bowling Green,L 10 - 27,1/,1,nan,nan,Akron Zips,Defense
11/11/2014,@ Buffalo,L 24 - 55,1/,nan,nan,nan,Akron Zips,Offense
11/11/2014,@ Buffalo,L 24 - 55,1/,1,nan,3,Akron Zips,Defense
11/18/2014,Massachusetts,W 30 - 6,1/,1,nan,-2,Akron Zips,Offense
11/18/2014,Massachusetts,W 30 - 6,1/,nan,nan,nan,Akron Zips,Defense
11/28/2014,@ Kent St.,L 24 - 27,1/,nan,nan,nan,Akron Zips,Offense
11/28/2014,@ Kent St.,L 24 - 27,1/,nan,nan,nan,Akron Zips,Defense
09/03/2016,VMI,W 47 - 24,1/,4,nan,8,Akron Zips,Offense
09/03/2016,VMI,W 47 - 24,1/,nan,nan,nan,Akron Zips,Defense
09/10/2016,@ Wisconsin,L 10 - 54,1/,2,1/,54,Akron Zips,Offense
09/10/2016,@ Wisconsin,L 10 - 54,1/,3,nan,19,Akron Zips,Defense
09/17/2016,@ Marshall,W 65 - 38,1/,1,1/,37,Akron Zips,Offense
09/17/2016,@ Marshall,W 65 - 38,1/,3,nan,20,Akron Zips,Defense
09/24/2016,Appalachian St.,L 38 - 45,1/,nan,nan,nan,Akron Zips,Offense
09/24/2016,Appalachian St.,L 38 - 45,1/,1,nan,12,Akron Zips,Defense
10/01/2016,@ Kent St.,W 31 - 27,1/,2,nan,36,Akron Zips,Offense
10/01/2016,@ Kent St.,W 31 - 27,1/,2,nan,15,Akron Zips,Defense
10/08/2016,Miami (OH),W 35 - 13,1/,1,nan,11,Akron Zips,Offense
10/08/2016,Miami (OH),W 35 - 13,1/,nan,nan,nan,Akron Zips,Defense
10/15/2016,Western Mich.,L 0 - 41,1/,nan,nan,nan,Akron Zips,Offense
10/15/2016,Western Mich.,L 0 - 41,1/,2,nan,17,Akron Zips,Defense
10/22/2016,@ Ball St.,W 35 - 25,1/,1,nan,11,Akron Zips,Offense
10/22/2016,@ Ball St.,W 35 - 25,1/,1,nan,nan,Akron Zips,Defense
10/27/2016,@ Buffalo,L 20 - 41,1/,3,1/,116/,Akron Zips,Offense
10/27/2016,@ Buffalo,L 20 - 41,1/,2,nan,24,Akron Zips,Defense
11/02/2016,Toledo,L 17 - 48,1/,nan,nan,nan,Akron Zips,Offense
11/02/2016,Toledo,L 17 - 48,1/,2,nan,10,Akron Zips,Defense
11/09/2016,Bowling Green,L 28 - 38,1/,3,nan,25,Akron Zips,Offense
11/09/2016,Bowling Green,L 28 - 38,1/,4,nan,29,Akron Zips,Defense
11/22/2016,@ Ohio,L 3 - 9,1/,nan,nan,nan,Akron Zips,Offense
11/22/2016,@ Ohio,L 3 - 9,1/,1,nan,11,Akron Zips,Defense
08/30/2014,Nicholls St.,W 44 - 16,1/,1,nan,4,Air Force Falcons,Offense
08/30/2014,Nicholls St.,W 44 - 16,1/,1,nan,nan,Air Force Falcons,Defense
09/06/2014,@ Wyoming,L 13 - 17,1/,1,nan,4,Air Force Falcons,Offense
09/06/2014,@ Wyoming,L 13 - 17,1/,2,nan,2,Air Force Falcons,Defense
09/13/2014,@ Georgia St.,W 48 - 38,1/,nan,nan,nan,Air Force Falcons,Offense
09/13/2014,@ Georgia St.,W 48 - 38,1/,nan,nan,nan,Air Force Falcons,Defense
09/27/2014,Boise St.,W 28 - 14,1/,nan,nan,nan,Air Force Falcons,Offense
09/27/2014,Boise St.,W 28 - 14,1/,3,nan,52,Air Force Falcons,Defense
10/04/2014,Navy,W 30 - 21,1/,1,nan,-2,Air Force Falcons,Offense
10/04/2014,Navy,W 30 - 21,1/,1,nan,1,Air Force Falcons,Defense
10/11/2014,@ Utah St.,L 16 - 34,1/,3,nan,19,Air Force Falcons,Offense
10/11/2014,@ Utah St.,L 16 - 34,1/,1,nan,18,Air Force Falcons,Defense
10/18/2014,New Mexico,W 35 - 31,1/,2,nan,18,Air Force Falcons,Offense
10/18/2014,New Mexico,W 35 - 31,1/,nan,nan,nan,Air Force Falcons,Defense
11/01/2014,@ Army West Point,W 23 - 6,1/,nan,nan,nan,Air Force Falcons,Offense
11/01/2014,@ Army West Point,W 23 - 6,1/,1,nan,-1,Air Force Falcons,Defense
11/08/2014,@ UNLV,W 48 - 21,1/,nan,nan,nan,Air Force Falcons,Offense
11/08/2014,@ UNLV,W 48 - 21,1/,nan,nan,nan,Air Force Falcons,Defense
11/15/2014,Nevada,W 45 - 38 (1OT),1/,nan,nan,nan,Air Force Falcons,Offense
11/15/2014,Nevada,W 45 - 38 (1OT),1/,1,nan,16,Air Force Falcons,Defense
11/21/2014,@ San Diego St.,L 14 - 30,1/,2,nan,6,Air Force Falcons,Offense
11/21/2014,@ San Diego St.,L 14 - 30,1/,nan,nan,nan,Air Force Falcons,Defense
11/28/2014,Colorado St.,W 27 - 24,1/,1,nan,4,Air Force Falcons,Offense
11/28/2014,Colorado St.,W 27 - 24,1/,2,nan,-4,Air Force Falcons,Defense
12/20/2014,"Western Mich. @ Boise, Idaho",W 38 - 24,1/,3,nan,18,Air Force Falcons,Offense
12/20/2014,"Western Mich. @ Boise, Idaho",W 38 - 24,1/,1,nan,11,Air Force Falcons,Defense
08/31/2013,Colgate,W 38 - 13,1/,2,nan,14,Air Force Falcons,Offense
08/31/2013,Colgate,W 38 - 13,1/,nan,nan,nan,Air Force Falcons,Defense
09/07/2013,Utah St.,L 20 - 52,1/,nan,nan,nan,Air Force Falcons,Offense
09/07/2013,Utah St.,L 20 - 52,1/,1,nan,-5,Air Force Falcons,Defense
09/13/2013,@ Boise St.,L 20 - 42,1/,nan,nan,nan,Air Force Falcons,Offense
09/13/2013,@ Boise St.,L 20 - 42,1/,nan,nan,nan,Air Force Falcons,Defense
09/21/2013,Wyoming,L 23 - 56,1/,1,nan,-8,Air Force Falcons,Offense
09/21/2013,Wyoming,L 23 - 56,1/,nan,nan,nan,Air Force Falcons,Defense
09/28/2013,@ Nevada,L 42 - 45,1/,nan,nan,nan,Air Force Falcons,Offense
09/28/2013,@ Nevada,L 42 - 45,1/,1,nan,19,Air Force Falcons,Defense
10/05/2013,@ Navy,L 10 - 28,1/,1,nan,1,Air Force Falcons,Offense
10/05/2013,@ Navy,L 10 - 28,1/,1,nan,2,Air Force Falcons,Defense
10/10/2013,San Diego St.,L 20 - 27,1/,nan,nan,nan,Air Force Falcons,Offense
10/10/2013,San Diego St.,L 20 - 27,1/,1,nan,5,Air Force Falcons,Defense
10/26/2013,Notre Dame,L 10 - 45,1/,2,nan,16,Air Force Falcons,Offense
10/26/2013,Notre Dame,L 10 - 45,1/,1,nan,nan,Air Force Falcons,Defense
11/02/2013,Army West Point,W 42 - 28,1/,1,nan,nan,Air Force Falcons,Offense
11/02/2013,Army West Point,W 42 - 28,1/,1,nan,nan,Air Force Falcons,Defense
11/08/2013,@ New Mexico,L 37 - 45,1/,nan,nan,nan,Air Force Falcons,Offense
11/08/2013,@ New Mexico,L 37 - 45,1/,1,nan,-1,Air Force Falcons,Defense
11/21/2013,UNLV,L 21 - 41,1/,nan,nan,nan,Air Force Falcons,Offense
11/21/2013,UNLV,L 21 - 41,1/,1,nan,9,Air Force Falcons,Defense
11/30/2013,@ Colorado St.,L 13 - 58,1/,nan,nan,nan,Air Force Falcons,Offense
11/30/2013,@ Colorado St.,L 13 - 58,1/,1,nan,6,Air Force Falcons,Defense
09/03/2016,Abilene Christian,W 37 - 21,1/,nan,nan,nan,Air Force Falcons,Offense
09/03/2016,Abilene Christian,W 37 - 21,1/,3,nan,11,Air Force Falcons,Defense
09/10/2016,Georgia St.,W 48 - 14,1/,nan,nan,nan,Air Force Falcons,Offense
09/10/2016,Georgia St.,W 48 - 14,1/,nan,nan,nan,Air Force Falcons,Defense
09/24/2016,@ Utah St.,W 27 - 20,1/,nan,nan,nan,Air Force Falcons,Offense
09/24/2016,@ Utah St.,W 27 - 20,1/,2,nan,22,Air Force Falcons,Defense
10/01/2016,Navy,W 28 - 14,1/,1,nan,3,Air Force Falcons,Offense
10/01/2016,Navy,W 28 - 14,1/,2,nan,-2,Air Force Falcons,Defense
10/08/2016,@ Wyoming,L 26 - 35,1/,1,nan,4,Air Force Falcons,Offense
10/08/2016,@ Wyoming,L 26 - 35,1/,4,nan,22,Air Force Falcons,Defense
10/15/2016,"New Mexico @ Dallas, Texas",L 40 - 45,1/,1,nan,7,Air Force Falcons,Offense
10/15/2016,"New Mexico @ Dallas, Texas",L 40 - 45,1/,1,nan,4,Air Force Falcons,Defense
10/22/2016,Hawaii,L 27 - 34 (2OT),1/,1,nan,nan,Air Force Falcons,Offense
10/22/2016,Hawaii,L 27 - 34 (2OT),1/,nan,nan,nan,Air Force Falcons,Defense
10/28/2016,@ Fresno St.,W 31 - 21,1/,1,nan,-1,Air Force Falcons,Offense
10/28/2016,@ Fresno St.,W 31 - 21,1/,2,nan,1,Air Force Falcons,Defense
11/05/2016,@ Army West Point,W 31 - 12,1/,nan,nan,nan,Air Force Falcons,Offense
11/05/2016,@ Army West Point,W 31 - 12,1/,nan,nan,nan,Air Force Falcons,Defense
11/12/2016,Colorado St.,W 49 - 46,1/,nan,nan,nan,Air Force Falcons,Offense
11/12/2016,Colorado St.,W 49 - 46,1/,2,nan,11,Air Force Falcons,Defense
11/19/2016,@ San Jose St.,W 41 - 38,1/,2,nan,34,Air Force Falcons,Offense
11/19/2016,@ San Jose St.,W 41 - 38,1/,nan,nan,nan,Air Force Falcons,Defense
11/25/2016,Boise St.,W 27 - 20,1/,2,1/,52,Air Force Falcons,Offense
11/25/2016,Boise St.,W 27 - 20,1/,2,nan,12,Air Force Falcons,Defense
12/30/2016,"South Ala. @ Tucson, Ariz.",W 45 - 21,1/,nan,nan,nan,Air Force Falcons,Offense
12/30/2016,"South Ala. @ Tucson, Ariz.",W 45 - 21,1/,1,nan,5,Air Force Falcons,Defense
09/05/2015,Morgan St.,W 63 - 7,1/,2,1,83,Air Force Falcons,Offense
09/05/2015,Morgan St.,W 63 - 7,1/,nan,nan,nan,Air Force Falcons,Defense
09/12/2015,San Jose St.,W 37 - 16,1/,1,nan,17,Air Force Falcons,Offense
09/12/2015,San Jose St.,W 37 - 16,1/,nan,nan,nan,Air Force Falcons,Defense
09/19/2015,@ Michigan St.,L 21 - 35,1/,1,nan,1,Air Force Falcons,Offense
09/19/2015,@ Michigan St.,L 21 - 35,1/,1,nan,1,Air Force Falcons,Defense
10/03/2015,@ Navy,L 11 - 33,1/,1,nan,15,Air Force Falcons,Offense
10/03/2015,@ Navy,L 11 - 33,1/,1,nan,3,Air Force Falcons,Defense
10/10/2015,Wyoming,W 31 - 17,1/,1,nan,6,Air Force Falcons,Offense
10/10/2015,Wyoming,W 31 - 17,1/,1,nan,2,Air Force Falcons,Defense
10/17/2015,@ Colorado St.,L 23 - 38,1/,1,nan,6,Air Force Falcons,Offense
10/17/2015,@ Colorado St.,L 23 - 38,1/,1,nan,40,Air Force Falcons,Defense
10/24/2015,Fresno St.,W 42 - 14,1/,2,nan,-3,Air Force Falcons,Offense
10/24/2015,Fresno St.,W 42 - 14,1/,1,nan,-1,Air Force Falcons,Defense
10/31/2015,@ Hawaii,W 58 - 7,1/,2,nan,-4,Air Force Falcons,Offense
10/31/2015,@ Hawaii,W 58 - 7,1/,nan,nan,nan,Air Force Falcons,Defense
11/07/2015,Army West Point,W 20 - 3,1/,nan,nan,nan,Air Force Falcons,Offense
11/07/2015,Army West Point,W 20 - 3,1/,1,nan,4,Air Force Falcons,Defense
11/14/2015,Utah St.,W 35 - 28,1/,1,nan,8,Air Force Falcons,Offense
11/14/2015,Utah St.,W 35 - 28,1/,2,nan,13,Air Force Falcons,Defense
11/20/2015,@ Boise St.,W 37 - 30,1/,nan,nan,nan,Air Force Falcons,Offense
11/20/2015,@ Boise St.,W 37 - 30,1/,nan,nan,nan,Air Force Falcons,Defense
11/28/2015,@ New Mexico,L 35 - 47,1/,1,nan,9,Air Force Falcons,Offense
11/28/2015,@ New Mexico,L 35 - 47,1/,1,nan,4,Air Force Falcons,Defense
12/05/2015,@ San Diego St.,L 24 - 27,1/,2,nan,1,Air Force Falcons,Offense
