Year,Team,GP,G,SoloTack,AsstTack,STFL,ATFL,TackleYds,Tackles,OffenseDefense
2017-18,Ohio St.,0,13,573,380,44,20,193,953,Defensive
2013-14,Ohio St.,14,14,600,370,74,34,386,970,Offense
2013-14,Ohio St.,0,14,607,398,52,8,228,1005,Defensive
2014-15,Ohio St.,15,15,626,376,94,32,449,1002,Offense
2014-15,Ohio St.,0,15,663,502,68,20,364,1165,Defensive
2015-16,Ohio St.,13,13,499,386,61,44,330,885,Offense
2015-16,Ohio St.,0,13,506,424,53,34,237,930,Defensive
2016-17,Ohio St.,13,13,484,394,63,48,357,878,Offense
2016-17,Ohio St.,0,13,550,474,48,36,251,1024,Defensive
2017-18,Ohio St.,13,13,567,288,88,24,419,855,Offense
2017-18,Ohio St.,0,13,573,380,44,20,193,953,Defensive
2013-14,Ohio St.,14,14,600,370,74,34,386,970,Offense
2013-14,Ohio St.,0,14,607,398,52,8,228,1005,Defensive
2014-15,Ohio St.,15,15,626,376,94,32,449,1002,Offense
2014-15,Ohio St.,0,15,663,502,68,20,364,1165,Defensive
2015-16,Ohio St.,13,13,499,386,61,44,330,885,Offense
2015-16,Ohio St.,0,13,506,424,53,34,237,930,Defensive
2016-17,Ohio St.,13,13,484,394,63,48,357,878,Offense
2016-17,Ohio St.,0,13,550,474,48,36,251,1024,Defensive
2017-18,Ohio St.,13,13,567,288,88,24,419,855,Offense
2017-18,Ohio St.,0,13,573,380,44,20,193,953,Defensive
2013-14,Ohio,13,13,510,490,54,38,275,1000,Offense
2013-14,Ohio,0,13,463,530,36,42,235,993,Defensive
2014-15,Ohio,12,12,446,395,38,36,219,841,Offense
2014-15,Ohio,0,12,463,422,45,22,264,885,Defensive
2015-16,Ohio,13,13,506,369,50,28,245,875,Offense
2015-16,Ohio,0,13,581,394,52,24,279,975,Defensive
2016-17,Ohio,14,14,560,458,82,44,442,1018,Offense
2016-17,Ohio,0,14,582,359,65,36,267,941,Defensive
2017-18,Ohio,12,12,436,422,49,46,271,858,Offense
2017-18,Ohio,0,12,409,464,45,50,207,873,Defensive
2013-14,Ohio,13,13,510,490,54,38,275,1000,Offense
2013-14,Ohio,0,13,463,530,36,42,235,993,Defensive
2014-15,Ohio,12,12,446,395,38,36,219,841,Offense
2014-15,Ohio,0,12,463,422,45,22,264,885,Defensive
2015-16,Ohio,13,13,506,369,50,28,245,875,Offense
2015-16,Ohio,0,13,581,394,52,24,279,975,Defensive
2016-17,Ohio,14,14,560,458,82,44,442,1018,Offense
2016-17,Ohio,0,14,582,359,65,36,267,941,Defensive
2017-18,Ohio,12,12,436,422,49,46,271,858,Offense
2017-18,Ohio,0,12,409,464,45,50,207,873,Defensive
2013-14,Ohio,13,13,510,490,54,38,275,1000,Offense
2013-14,Ohio,0,13,463,530,36,42,235,993,Defensive
2014-15,Ohio,12,12,446,395,38,36,219,841,Offense
2014-15,Ohio,0,12,463,422,45,22,264,885,Defensive
2015-16,Ohio,13,13,506,369,50,28,245,875,Offense
2015-16,Ohio,0,13,581,394,52,24,279,975,Defensive
2016-17,Ohio,14,14,560,458,82,44,442,1018,Offense
2016-17,Ohio,0,14,582,359,65,36,267,941,Defensive
2017-18,Ohio,12,12,436,422,49,46,271,858,Offense
2017-18,Ohio,0,12,409,464,45,50,207,873,Defensive
2013-14,Ohio,13,13,510,490,54,38,275,1000,Offense
2013-14,Ohio,0,13,463,530,36,42,235,993,Defensive
2014-15,Ohio,12,12,446,395,38,36,219,841,Offense
2014-15,Ohio,0,12,463,422,45,22,264,885,Defensive
2015-16,Ohio,13,13,506,369,50,28,245,875,Offense
2015-16,Ohio,0,13,581,394,52,24,279,975,Defensive
2016-17,Ohio,14,14,560,458,82,44,442,1018,Offense
2016-17,Ohio,0,14,582,359,65,36,267,941,Defensive
2017-18,Ohio,12,12,436,422,49,46,271,858,Offense
2017-18,Ohio,0,12,409,464,45,50,207,873,Defensive
2013-14,Notre Dame,13,13,493,448,58,12,270,941,Offense
2013-14,Notre Dame,0,13,417,448,40,36,197,865,Defensive
2014-15,Notre Dame,13,13,536,359,57,32,326,895,Offense
2014-15,Notre Dame,0,13,543,358,71,24,353,901,Defensive
2015-16,Notre Dame,13,13,539,328,75,18,325,867,Offense
2015-16,Notre Dame,0,13,497,354,61,44,298,851,Defensive
2016-17,Notre Dame,12,12,509,368,51,20,217,877,Offense
2016-17,Notre Dame,0,12,450,344,45,38,273,794,Defensive
2017-18,Notre Dame,12,12,490,396,55,40,230,732,Offense
2017-18,Notre Dame,0,12,445,416,51,36,207,716,Defensive
2013-14,Notre Dame,13,13,493,448,58,12,270,941,Offense
2013-14,Notre Dame,0,13,417,448,40,36,197,865,Defensive
2014-15,Notre Dame,13,13,536,359,57,32,326,895,Offense
2014-15,Notre Dame,0,13,543,358,71,24,353,901,Defensive
2015-16,Notre Dame,13,13,539,328,75,18,325,867,Offense
2015-16,Notre Dame,0,13,497,354,61,44,298,851,Defensive
2016-17,Notre Dame,12,12,509,368,51,20,217,877,Offense
2016-17,Notre Dame,0,12,450,344,45,38,273,794,Defensive
2017-18,Notre Dame,12,12,490,396,55,40,230,732,Offense
2017-18,Notre Dame,0,12,445,416,51,36,207,716,Defensive
2013-14,Notre Dame,13,13,493,448,58,12,270,941,Offense
2013-14,Notre Dame,0,13,417,448,40,36,197,865,Defensive
2014-15,Notre Dame,13,13,536,359,57,32,326,895,Offense
2014-15,Notre Dame,0,13,543,358,71,24,353,901,Defensive
2015-16,Notre Dame,13,13,539,328,75,18,325,867,Offense
2015-16,Notre Dame,0,13,497,354,61,44,298,851,Defensive
2016-17,Notre Dame,12,12,509,368,51,20,217,877,Offense
2016-17,Notre Dame,0,12,450,344,45,38,273,794,Defensive
2017-18,Notre Dame,12,12,490,396,55,40,230,732,Offense
2017-18,Notre Dame,0,12,445,416,51,36,207,716,Defensive
2013-14,Notre Dame,13,13,493,448,58,12,270,941,Offense
2013-14,Notre Dame,0,13,417,448,40,36,197,865,Defensive
2014-15,Notre Dame,13,13,536,359,57,32,326,895,Offense
2014-15,Notre Dame,0,13,543,358,71,24,353,901,Defensive
2015-16,Notre Dame,13,13,539,328,75,18,325,867,Offense
2015-16,Notre Dame,0,13,497,354,61,44,298,851,Defensive
2016-17,Notre Dame,12,12,509,368,51,20,217,877,Offense
2016-17,Notre Dame,0,12,450,344,45,38,273,794,Defensive
2017-18,Notre Dame,12,12,490,396,55,40,230,732,Offense
2017-18,Notre Dame,0,12,445,416,51,36,207,716,Defensive
2013-14,Northwestern,12,12,536,362,60,28,303,898,Offense
2013-14,Northwestern,0,12,541,354,77,20,336,895,Defensive
2014-15,Northwestern,12,12,539,280,52,24,244,760,Offense
2014-15,Northwestern,0,12,530,363,48,34,347,817,Defensive
2015-16,Northwestern,13,13,509,366,74,32,326,875,Offense
2015-16,Northwestern,0,13,529,418,73,34,328,947,Defensive
2016-17,Northwestern,13,13,578,337,63,28,328,915,Offense
2016-17,Northwestern,0,13,560,322,78,34,341,882,Defensive
2017-18,Northwestern,12,12,482,342,67,42,347,824,Offense
2017-18,Northwestern,0,12,534,316,55,26,292,850,Defensive
2013-14,Northwestern,12,12,536,362,60,28,303,898,Offense
2013-14,Northwestern,0,12,541,354,77,20,336,895,Defensive
2014-15,Northwestern,12,12,539,280,52,24,244,760,Offense
2014-15,Northwestern,0,12,530,363,48,34,347,817,Defensive
2015-16,Northwestern,13,13,509,366,74,32,326,875,Offense
2015-16,Northwestern,0,13,529,418,73,34,328,947,Defensive
2016-17,Northwestern,13,13,578,337,63,28,328,915,Offense
2016-17,Northwestern,0,13,560,322,78,34,341,882,Defensive
2017-18,Northwestern,12,12,482,342,67,42,347,824,Offense
2017-18,Northwestern,0,12,534,316,55,26,292,850,Defensive
2013-14,Northwestern,12,12,536,362,60,28,303,898,Offense
2013-14,Northwestern,0,12,541,354,77,20,336,895,Defensive
2014-15,Northwestern,12,12,539,280,52,24,244,760,Offense
2014-15,Northwestern,0,12,530,363,48,34,347,817,Defensive
2015-16,Northwestern,13,13,509,366,74,32,326,875,Offense
2015-16,Northwestern,0,13,529,418,73,34,328,947,Defensive
2016-17,Northwestern,13,13,578,337,63,28,328,915,Offense
2016-17,Northwestern,0,13,560,322,78,34,341,882,Defensive
2017-18,Northwestern,12,12,482,342,67,42,347,824,Offense
2017-18,Northwestern,0,12,534,316,55,26,292,850,Defensive
2013-14,Northwestern,12,12,536,362,60,28,303,898,Offense
2013-14,Northwestern,0,12,541,354,77,20,336,895,Defensive
2014-15,Northwestern,12,12,539,280,52,24,244,760,Offense
2014-15,Northwestern,0,12,530,363,48,34,347,817,Defensive
2015-16,Northwestern,13,13,509,366,74,32,326,875,Offense
2015-16,Northwestern,0,13,529,418,73,34,328,947,Defensive
2016-17,Northwestern,13,13,578,337,63,28,328,915,Offense
2016-17,Northwestern,0,13,560,322,78,34,341,882,Defensive
2017-18,Northwestern,12,12,482,342,67,42,347,824,Offense
2017-18,Northwestern,0,12,534,316,55,26,292,850,Defensive
2013-14,Northern Ill.,14,14,631,385,59,26,301,1016,Offense
2013-14,Northern Ill.,0,14,635,484,35,28,144,1119,Defensive
2014-15,Northern Ill.,14,14,588,452,55,38,314,1040,Offense
2014-15,Northern Ill.,0,14,650,484,57,22,216,1134,Defensive
2015-16,Northern Ill.,14,14,698,378,59,24,261,1002,Offense
2015-16,Northern Ill.,0,14,682,332,76,30,320,963,Defensive
2016-17,Northern Ill.,12,12,538,366,60,26,281,904,Offense
2016-17,Northern Ill.,0,12,576,362,55,18,166,938,Defensive
2017-18,Northern Ill.,12,12,537,304,91,30,418,841,Offense
2017-18,Northern Ill.,0,12,514,380,49,30,270,894,Defensive
2011-12,Oregon,1,1,61,12,6,2,21,73,Offense
2011-12,Oregon,0,1,59,8,11,nan,33,67,Defensive
2013-14,Oregon,13,13,575,507,61,18,270,1082,Offense
2013-14,Oregon,0,13,573,366,52,28,246,939,Defensive
2014-15,Oregon,15,15,686,464,80,28,411,1150,Offense
2014-15,Oregon,0,15,642,490,56,32,246,1132,Defensive
2015-16,Oregon,13,13,544,419,73,36,368,963,Offense
2015-16,Oregon,0,13,570,410,68,38,389,980,Defensive
2016-17,Oregon,12,12,538,384,48,26,263,922,Offense
2016-17,Oregon,0,12,499,360,66,16,287,859,Defensive
2017-18,Oregon,12,12,472,352,69,38,331,824,Offense
2017-18,Oregon,0,12,533,400,60,26,266,933,Defensive
2013-14,Ole Miss,13,13,562,332,76,24,342,894,Offense
2013-14,Ole Miss,0,13,641,304,69,24,285,945,Defensive
2014-15,Ole Miss,13,13,530,438,77,44,400,968,Offense
2014-15,Ole Miss,0,13,504,410,66,46,319,914,Defensive
2015-16,Ole Miss,13,13,612,385,83,44,398,997,Offense
2015-16,Ole Miss,0,13,576,346,58,28,283,922,Defensive
2016-17,Ole Miss,12,12,485,480,51,34,265,965,Offense
2016-17,Ole Miss,0,12,488,358,41,30,241,846,Defensive
2017-18,Ole Miss,12,12,517,416,61,26,300,933,Offense
2017-18,Ole Miss,0,12,412,338,55,24,339,750,Defensive
2013-14,Ole Miss,13,13,562,332,76,24,342,894,Offense
2013-14,Ole Miss,0,13,641,304,69,24,285,945,Defensive
2014-15,Ole Miss,13,13,530,438,77,44,400,968,Offense
2014-15,Ole Miss,0,13,504,410,66,46,319,914,Defensive
2015-16,Ole Miss,13,13,612,385,83,44,398,997,Offense
2015-16,Ole Miss,0,13,576,346,58,28,283,922,Defensive
2016-17,Ole Miss,12,12,485,480,51,34,265,965,Offense
2016-17,Ole Miss,0,12,488,358,41,30,241,846,Defensive
2017-18,Ole Miss,12,12,517,416,61,26,300,933,Offense
2017-18,Ole Miss,0,12,412,338,55,24,339,750,Defensive
2013-14,Ole Miss,13,13,562,332,76,24,342,894,Offense
2013-14,Ole Miss,0,13,641,304,69,24,285,945,Defensive
2014-15,Ole Miss,13,13,530,438,77,44,400,968,Offense
2014-15,Ole Miss,0,13,504,410,66,46,319,914,Defensive
2015-16,Ole Miss,13,13,612,385,83,44,398,997,Offense
2015-16,Ole Miss,0,13,576,346,58,28,283,922,Defensive
2016-17,Ole Miss,12,12,485,480,51,34,265,965,Offense
2016-17,Ole Miss,0,12,488,358,41,30,241,846,Defensive
2017-18,Ole Miss,12,12,517,416,61,26,300,933,Offense
2017-18,Ole Miss,0,12,412,338,55,24,339,750,Defensive
2013-14,Oklahoma St.,13,13,684,253,84,22,336,937,Offense
2013-14,Oklahoma St.,0,13,597,303,57,28,206,900,Defensive
2014-15,Oklahoma St.,13,13,647,282,86,22,366,929,Offense
2014-15,Oklahoma St.,0,13,598,278,78,28,357,876,Defensive
2015-16,Oklahoma St.,13,13,675,295,82,26,344,970,Offense
2015-16,Oklahoma St.,0,13,609,296,73,26,338,905,Defensive
2016-17,Oklahoma St.,13,13,613,308,74,32,339,921,Offense
2016-17,Oklahoma St.,0,13,577,272,71,22,311,849,Defensive
2017-18,Oklahoma St.,12,12,582,208,77,30,401,790,Offense
2017-18,Oklahoma St.,0,12,604,222,66,16,250,826,Defensive
2013-14,Ole Miss,13,13,562,332,76,24,342,894,Offense
2013-14,Ole Miss,0,13,641,304,69,24,285,945,Defensive
2014-15,Ole Miss,13,13,530,438,77,44,400,968,Offense
2014-15,Ole Miss,0,13,504,410,66,46,319,914,Defensive
2015-16,Ole Miss,13,13,612,385,83,44,398,997,Offense
2015-16,Ole Miss,0,13,576,346,58,28,283,922,Defensive
2016-17,Ole Miss,12,12,485,480,51,34,265,965,Offense
2016-17,Ole Miss,0,12,488,358,41,30,241,846,Defensive
2017-18,Ole Miss,12,12,517,416,61,26,300,933,Offense
2017-18,Ole Miss,0,12,412,338,55,24,339,750,Defensive
2013-14,Old Dominion,12,12,497,409,61,34,234,906,Offense
2013-14,Old Dominion,0,12,502,352,50,26,249,854,Defensive
2014-15,Old Dominion,11,11,479,406,44,24,228,885,Offense
2014-15,Old Dominion,0,11,379,302,46,32,284,681,Defensive
2015-16,Old Dominion,12,12,461,528,40,42,243,989,Offense
2015-16,Old Dominion,0,12,380,460,58,44,269,840,Defensive
2016-17,Old Dominion,13,13,488,464,65,28,341,952,Offense
2016-17,Old Dominion,0,13,375,588,30,56,213,963,Defensive
2017-18,Old Dominion,12,12,471,458,58,42,283,929,Offense
2017-18,Old Dominion,0,12,387,495,47,58,242,882,Defensive
2013-14,Old Dominion,12,12,497,409,61,34,234,906,Offense
2013-14,Old Dominion,0,12,502,352,50,26,249,854,Defensive
2014-15,Old Dominion,11,11,479,406,44,24,228,885,Offense
2014-15,Old Dominion,0,11,379,302,46,32,284,681,Defensive
2015-16,Old Dominion,12,12,461,528,40,42,243,989,Offense
2015-16,Old Dominion,0,12,380,460,58,44,269,840,Defensive
2016-17,Old Dominion,13,13,488,464,65,28,341,952,Offense
2016-17,Old Dominion,0,13,375,588,30,56,213,963,Defensive
2017-18,Old Dominion,12,12,471,458,58,42,283,929,Offense
2017-18,Old Dominion,0,12,387,495,47,58,242,882,Defensive
2013-14,Old Dominion,12,12,497,409,61,34,234,906,Offense
2013-14,Old Dominion,0,12,502,352,50,26,249,854,Defensive
2014-15,Old Dominion,11,11,479,406,44,24,228,885,Offense
2014-15,Old Dominion,0,11,379,302,46,32,284,681,Defensive
2015-16,Old Dominion,12,12,461,528,40,42,243,989,Offense
2015-16,Old Dominion,0,12,380,460,58,44,269,840,Defensive
2016-17,Old Dominion,13,13,488,464,65,28,341,952,Offense
2016-17,Old Dominion,0,13,375,588,30,56,213,963,Defensive
2017-18,Old Dominion,12,12,471,458,58,42,283,929,Offense
2017-18,Old Dominion,0,12,387,495,47,58,242,882,Defensive
2013-14,Old Dominion,12,12,497,409,61,34,234,906,Offense
2013-14,Old Dominion,0,12,502,352,50,26,249,854,Defensive
2014-15,Old Dominion,11,11,479,406,44,24,228,885,Offense
2014-15,Old Dominion,0,11,379,302,46,32,284,681,Defensive
2015-16,Old Dominion,12,12,461,528,40,42,243,989,Offense
2015-16,Old Dominion,0,12,380,460,58,44,269,840,Defensive
2016-17,Old Dominion,13,13,488,464,65,28,341,952,Offense
2016-17,Old Dominion,0,13,375,588,30,56,213,963,Defensive
2017-18,Old Dominion,12,12,471,458,58,42,283,929,Offense
2017-18,Old Dominion,0,12,387,495,47,58,242,882,Defensive
2013-14,Oklahoma St.,13,13,684,253,84,22,336,937,Offense
2013-14,Oklahoma St.,0,13,597,303,57,28,206,900,Defensive
2014-15,Oklahoma St.,13,13,647,282,86,22,366,929,Offense
2014-15,Oklahoma St.,0,13,598,278,78,28,357,876,Defensive
2015-16,Oklahoma St.,13,13,675,295,82,26,344,970,Offense
2015-16,Oklahoma St.,0,13,609,296,73,26,338,905,Defensive
2016-17,Oklahoma St.,13,13,613,308,74,32,339,921,Offense
2016-17,Oklahoma St.,0,13,577,272,71,22,311,849,Defensive
2017-18,Oklahoma St.,12,12,582,208,77,30,401,790,Offense
2017-18,Oklahoma St.,0,12,604,222,66,16,250,826,Defensive
2013-14,Oklahoma St.,13,13,684,253,84,22,336,937,Offense
2013-14,Oklahoma St.,0,13,597,303,57,28,206,900,Defensive
2014-15,Oklahoma St.,13,13,647,282,86,22,366,929,Offense
2014-15,Oklahoma St.,0,13,598,278,78,28,357,876,Defensive
2015-16,Oklahoma St.,13,13,675,295,82,26,344,970,Offense
2015-16,Oklahoma St.,0,13,609,296,73,26,338,905,Defensive
2016-17,Oklahoma St.,13,13,613,308,74,32,339,921,Offense
2016-17,Oklahoma St.,0,13,577,272,71,22,311,849,Defensive
2017-18,Oklahoma St.,12,12,582,208,77,30,401,790,Offense
2017-18,Oklahoma St.,0,12,604,222,66,16,250,826,Defensive
2013-14,Oklahoma St.,13,13,684,253,84,22,336,937,Offense
2013-14,Oklahoma St.,0,13,597,303,57,28,206,900,Defensive
2014-15,Oklahoma St.,13,13,647,282,86,22,366,929,Offense
2014-15,Oklahoma St.,0,13,598,278,78,28,357,876,Defensive
2015-16,Oklahoma St.,13,13,675,295,82,26,344,970,Offense
2015-16,Oklahoma St.,0,13,609,296,73,26,338,905,Defensive
2016-17,Oklahoma St.,13,13,613,308,74,32,339,921,Offense
2016-17,Oklahoma St.,0,13,577,272,71,22,311,849,Defensive
2017-18,Oklahoma St.,12,12,582,208,77,30,401,790,Offense
2017-18,Oklahoma St.,0,12,604,222,66,16,250,826,Defensive
2013-14,Oklahoma,13,13,488,310,57,32,303,798,Offense
2013-14,Oklahoma,0,13,555,396,58,30,273,951,Defensive
2014-15,Oklahoma,13,13,539,356,61,38,331,895,Offense
2014-15,Oklahoma,0,13,531,386,46,36,171,917,Defensive
2015-16,Oklahoma,13,13,587,335,74,32,372,922,Offense
2015-16,Oklahoma,0,13,624,404,67,44,322,1028,Defensive
2016-17,Oklahoma,13,13,564,312,53,30,244,876,Offense
2016-17,Oklahoma,0,13,568,440,48,36,236,1008,Defensive
2017-18,Oklahoma,13,13,499,303,54,34,309,802,Offense
2017-18,Oklahoma,0,13,529,358,46,24,212,887,Defensive
2013-14,Oklahoma,13,13,488,310,57,32,303,798,Offense
2013-14,Oklahoma,0,13,555,396,58,30,273,951,Defensive
2014-15,Oklahoma,13,13,539,356,61,38,331,895,Offense
2014-15,Oklahoma,0,13,531,386,46,36,171,917,Defensive
2015-16,Oklahoma,13,13,587,335,74,32,372,922,Offense
2015-16,Oklahoma,0,13,624,404,67,44,322,1028,Defensive
2016-17,Oklahoma,13,13,564,312,53,30,244,876,Offense
2016-17,Oklahoma,0,13,568,440,48,36,236,1008,Defensive
2017-18,Oklahoma,13,13,499,303,54,34,309,802,Offense
2017-18,Oklahoma,0,13,529,358,46,24,212,887,Defensive
2013-14,Oklahoma,13,13,488,310,57,32,303,798,Offense
2013-14,Oklahoma,0,13,555,396,58,30,273,951,Defensive
2014-15,Oklahoma,13,13,539,356,61,38,331,895,Offense
2014-15,Oklahoma,0,13,531,386,46,36,171,917,Defensive
2015-16,Oklahoma,13,13,587,335,74,32,372,922,Offense
2015-16,Oklahoma,0,13,624,404,67,44,322,1028,Defensive
2016-17,Oklahoma,13,13,564,312,53,30,244,876,Offense
2016-17,Oklahoma,0,13,568,440,48,36,236,1008,Defensive
2017-18,Oklahoma,13,13,499,303,54,34,309,802,Offense
2017-18,Oklahoma,0,13,529,358,46,24,212,887,Defensive
2013-14,Oklahoma,13,13,488,310,57,32,303,798,Offense
2013-14,Oklahoma,0,13,555,396,58,30,273,951,Defensive
2014-15,Oklahoma,13,13,539,356,61,38,331,895,Offense
2014-15,Oklahoma,0,13,531,386,46,36,171,917,Defensive
2015-16,Oklahoma,13,13,587,335,74,32,372,922,Offense
2015-16,Oklahoma,0,13,624,404,67,44,322,1028,Defensive
2016-17,Oklahoma,13,13,564,312,53,30,244,876,Offense
2016-17,Oklahoma,0,13,568,440,48,36,236,1008,Defensive
2017-18,Oklahoma,13,13,499,303,54,34,309,802,Offense
2017-18,Oklahoma,0,13,529,358,46,24,212,887,Defensive
2013-14,Purdue,12,12,585,230,48,14,181,722,Offense
2013-14,Purdue,0,12,450,188,69,22,360,583,Defensive
2014-15,Purdue,12,12,526,288,50,22,224,814,Offense
2014-15,Purdue,0,12,481,262,56,18,286,743,Defensive
2015-16,Purdue,12,12,494,370,59,28,256,864,Offense
2015-16,Purdue,0,12,503,322,54,26,243,825,Defensive
2016-17,Purdue,12,12,543,284,56,22,315,827,Offense
2016-17,Purdue,0,12,512,266,62,14,261,778,Defensive
2017-18,Purdue,12,12,502,264,59,26,280,766,Offense
2017-18,Purdue,0,12,494,276,47,28,266,770,Defensive
2013-14,Purdue,12,12,585,230,48,14,181,722,Offense
2013-14,Purdue,0,12,450,188,69,22,360,583,Defensive
2014-15,Purdue,12,12,526,288,50,22,224,814,Offense
2014-15,Purdue,0,12,481,262,56,18,286,743,Defensive
2015-16,Purdue,12,12,494,370,59,28,256,864,Offense
2015-16,Purdue,0,12,503,322,54,26,243,825,Defensive
2016-17,Purdue,12,12,543,284,56,22,315,827,Offense
2016-17,Purdue,0,12,512,266,62,14,261,778,Defensive
2017-18,Purdue,12,12,502,264,59,26,280,766,Offense
2017-18,Purdue,0,12,494,276,47,28,266,770,Defensive
2013-14,Pittsburgh,13,13,542,278,77,18,340,820,Offense
2013-14,Pittsburgh,0,13,499,335,77,28,487,834,Defensive
2014-15,Pittsburgh,13,13,498,244,51,6,254,695,Offense
2014-15,Pittsburgh,0,13,546,399,43,22,252,873,Defensive
2015-16,Pittsburgh,13,13,498,246,67,42,413,744,Offense
2015-16,Pittsburgh,0,13,543,275,58,14,290,818,Defensive
2016-17,Pittsburgh,13,13,572,361,70,40,411,933,Offense
2016-17,Pittsburgh,0,13,478,382,53,40,228,860,Defensive
2017-18,Pittsburgh,12,12,479,238,48,16,230,717,Offense
2017-18,Pittsburgh,0,12,520,262,71,16,336,782,Defensive
2013-14,Pittsburgh,13,13,542,278,77,18,340,820,Offense
2013-14,Pittsburgh,0,13,499,335,77,28,487,834,Defensive
2014-15,Pittsburgh,13,13,498,244,51,6,254,695,Offense
2014-15,Pittsburgh,0,13,546,399,43,22,252,873,Defensive
2015-16,Pittsburgh,13,13,498,246,67,42,413,744,Offense
2015-16,Pittsburgh,0,13,543,275,58,14,290,818,Defensive
2016-17,Pittsburgh,13,13,572,361,70,40,411,933,Offense
2016-17,Pittsburgh,0,13,478,382,53,40,228,860,Defensive
2017-18,Pittsburgh,12,12,479,238,48,16,230,717,Offense
2017-18,Pittsburgh,0,12,520,262,71,16,336,782,Defensive
